Cluster,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
ter_ii,GO:0046390,ribose phosphate biosynthetic process,66,-0.5327692632399392,-2.18591926995358,4.3388885892766665e-6,1.227285629538257e-4,9.282789668103874e-5,382,"tags=58%, list=18%, signal=49%",NDUFB4/NDUFA11/NDUFB6/NDUFA2/NDUFA12/NDUFB5/NDUFC1/NDUFB11/AMPD1/NDUFA6/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/ADSL/SDHB/NDUFA5/NDUFB7/NDUFS3/NDUFA3/SDHA/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NDUFB3/NDUFV1/NDUFA13/NDUFV2/NUDT2/NDUFB8/NDUFB9/NDUFS6/NDUFV3
ter_ii,GO:0044282,small molecule catabolic process,120,-0.4315968053541175,-1.964335716320843,4.724813027091571e-6,1.3193131760263387e-4,9.978856123344547e-5,561,"tags=50%, list=27%, signal=39%",SLC16A1/ENO3/PARK7/GPT2/PGK2/GPD2/GCSH/BCKDHB/PGM1/ALDH6A1/DDAH1/RBKS/HSD17B10/PGAM2/ESD/DBT/GOT1/DCXR/TST/HMGCL/DLD/HADHB/PKM/CPT2/ECH1/HADHA/IVD/CPT1B/PCCA/PCCB/HIBCH/ETFA/PLIN5/AUH/SCP2/DLST/NOS1/ACSS1/MCCC2/ETFB/ACADS/MCCC1/ACADSB/ACAD8/CRAT/ETFDH/ACAA2/ALDH4A1/ECHS1/DECR1/ECI2/ALDH5A1/ECI1/ACAT1/GOT2/ACADM/HADH/HIBADH/ADHFE1/GLUL
ter_ii,GO:0006753,nucleoside phosphate metabolic process,199,-0.3764337679829879,-1.8219467869722863,5.422157759384758e-6,1.4761824499925005e-4,1.1165364333469931e-4,563,"tags=45%, list=27%, signal=37%",PRKACA/GPI/NDUFS8/HINT1/OPA1/ENO3/PARK7/PGK2/GPD2/DLAT/ACOT9/GAPDH/PGM1/ALDOA/RBKS/PGAM2/NDUFB4/NUDT9/NDUFA11/GPD1L/NDUFB6/DCXR/PDK2/PRKAA2/NDUFA2/DLD/NDUFA12/PKM/NDUFB5/MDH1/DHTKD1/IDH1/NDUFC1/SUCLG2/NDUFB11/PDHB/AMPD1/NDUFA6/NDUFB1/NDUFA9/NDUFS7/DLST/NDUFB10/OGDH/PPT1/NDUFS4/NAPRT/NDUFA10/ADSL/MPC2/ACSS1/SDHB/MCCC2/PDHA1/NDUFA5/NT5C/NNT/NDUFB7/ACSL1/ACOT2/CD38/NDUFS3/NDUFA3/SDHA/MDH2/NDUFS5/NDUFS2/NDUFA7/NDUFAB1/NDUFS1/NDUFA8/NADK2/NDUFB3/PDHX/NDUFV1/ACSF2/SUCLA2/NDUFA13/PFKFB1/NDUFV2/NUDT2/NDUFB8/NDUFB9/ACAT1/SUCLG1/NDUFS6/NDUFV3/IDH2/NT5C1A/MYH4
ter_ii,GO:0046907,intracellular transport,265,0.35475769168526916,1.7480843268557864,5.377607406084964e-6,1.4761824499925005e-4,1.1165364333469931e-4,450,"tags=31%, list=21%, signal=28%",LCP1/EZR/CORO1C/COPA/MAPT/SUN2/DYNC1LI1/RAB35/ACTR2/SNX6/SCFD2/SQSTM1/RAB5A/STX12/LMNB1/BCAP31/CHP1/UCHL1/UBE2O/VTA1/SEC22B/TMED7/CLTC/MYO1C/PRKAG1/NSF/VCP/COPZ1/AP2A1/ANXA2/TUBA1B/TOM1/SEC61B/CTTN/SNX9/HNRNPU/LAMTOR1/TUBB/MYLK2/KIF5B/ACTN4/PPM1A/CHMP2A/SYNE2/SEC23A/EPS15L1/CLTB/TMED9/ARCN1/PPP6C/EHD1/UFM1/KPNB1/CTSA/CDC42/MSN/KHDRBS1/TARDBP/SCARB2/ERP29/NRBP1/CUL3/VPS45/HSPA5/ALYREF/DYNC1H1/FLNA/DCTN1/BAG3/STXBP3/SNX1/HSPA4/NPLOC4/YWHAH/HOOK3/RAB14/NAPA/SEC31A/CHMP4B/VAMP3/OSBP/SEC24C
ter_ii,GO:0098660,inorganic ion transmembrane transport,136,-0.4153242115724789,-1.9312430543375243,5.750180265785752e-6,1.5461595825779468e-4,1.1694648623722811e-4,563,"tags=52%, list=27%, signal=41%",PRKACA/SLC16A1/NDUFS8/CAB39/PHB2/HSPA9/PARK7/ANK3/ATP1A1/CACNG1/CLIC5/SUMO1/COX7A2L/ITGB1/SPG7/NDUFB4/CUL5/NDUFB6/ATP2A1/CAPN3/NDUFA2/ACTN2/NDUFA12/NDUFB5/COX5A/NDUFC1/NDUFA4/DHRS7C/FHL1/COX4I1/NDUFA6/AFG3L2/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/NOS1/NDUFA5/SLC25A11/NNT/NDUFB7/UQCRFS1/NDUFS3/NDUFA3/SLC25A12/CYC1/UQCRH/NDUFS5/NDUFS2/NDUFA7/NDUFS1/NDUFA8/NDUFB3/SLC25A3/NDUFV1/SNTA1/PMPCB/PPIF/COX5B/SLC25A4/COX6B1/NDUFV2/UQCRC1/NDUFB8/UBQLN1/NDUFB9/VDAC1/NDUFS6/NDUFV3
ter_ii,GO:0010256,endomembrane system organization,123,0.43457475095657977,1.9235344588986651,5.99456696330123e-6,1.5922154690329365e-4,1.2043000381985143e-4,687,"tags=53%, list=33%, signal=38%",CORO1C/GSN/ESYT1/CAV2/SQSTM1/NOMO3/YWHAZ/LMNB1/VTA1/MYH9/SEC22B/TMED7/SNAP23/AQP1/NSF/RTN3/ANXA2/TOM1/SNX9/LAMTOR1/DES/UBR4/CD9/CHMP2A/TMED9/SPTA1/CDC42/ATL2/AHNAK/TARDBP/SCARB2/DNM2/TMEM43/PDCD6IP/LPIN1/DCTN1/NDRG1/SPTBN1/SNAP29/NPLOC4/HOOK3/SEC31A/CHMP4B/OSBP/IQGAP1/VPS25/CLASP2/SLC4A1/REEP5/AP1B1/TMED4/VAPA/S100A10/AKT2/ILK/GORASP2/NSFL1C/TOR1AIP1/RAB1B/MAP2K1/LMNA/PACSIN3/SNF8/TMED10/RAB2A
ter_ii,GO:1901606,alpha-amino acid catabolic process,32,-0.6530608047685059,-2.266576400788695,6.404481771171666e-6,1.6805977467002273e-4,1.271149520847642e-4,539,"tags=69%, list=26%, signal=52%",GPT2/GCSH/ALDH6A1/DDAH1/HSD17B10/GOT1/HMGCL/IVD/HIBCH/AUH/DLST/NOS1/MCCC2/MCCC1/ACADSB/ACAD8/ALDH4A1/ACAT1/GOT2/HIBADH/ADHFE1/GLUL
ter_ii,GO:0016042,lipid catabolic process,62,-0.524741604308066,-2.114242904548621,6.549325871094794e-6,1.6981466365767215e-4,1.2844229308600692e-4,371,"tags=48%, list=18%, signal=41%",HADHB/CPT2/ECH1/IDH1/HADHA/IVD/CPT1B/PLCD4/PCCA/PCCB/ETFA/PLIN5/AUH/SCP2/PPT1/MGLL/ETFB/HINT2/BCO2/ACADS/CRAT/ETFDH/ACAA2/ECHS1/DECR1/ECI2/ECI1/ACAT1/ACADM/HADH
ter_ii,GO:0098662,inorganic cation transmembrane transport,132,-0.4282180632527595,-1.9702733964986079,6.965972857274807e-6,1.7849281038993564e-4,1.350061612586387e-4,563,"tags=52%, list=27%, signal=41%",PRKACA/SLC16A1/NDUFS8/CAB39/PHB2/HSPA9/PARK7/ANK3/ATP1A1/CACNG1/SUMO1/COX7A2L/ITGB1/SPG7/NDUFB4/CUL5/NDUFB6/ATP2A1/CAPN3/NDUFA2/ACTN2/NDUFA12/NDUFB5/COX5A/NDUFC1/NDUFA4/DHRS7C/FHL1/COX4I1/NDUFA6/AFG3L2/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/NOS1/NDUFA5/NNT/NDUFB7/UQCRFS1/NDUFS3/NDUFA3/SLC25A12/CYC1/UQCRH/NDUFS5/NDUFS2/NDUFA7/NDUFS1/NDUFA8/NDUFB3/SLC25A3/NDUFV1/SNTA1/PMPCB/PPIF/COX5B/SLC25A4/COX6B1/NDUFV2/UQCRC1/NDUFB8/UBQLN1/NDUFB9/VDAC1/NDUFS6/NDUFV3
ter_ii,GO:0043648,dicarboxylic acid metabolic process,35,-0.627579452594782,-2.24028901619492,7.295426832199334e-6,1.8183291631430833e-4,1.375325088356738e-4,441,"tags=60%, list=21%, signal=48%",FAHD2A/GOT1/FAHD1/DLD/MDH1/IDH1/SUCLG2/DLST/OGDH/ASPA/L2HGDH/SDHA/MDH2/FH/SUCLA2/ALDH4A1/ALDH5A1/GOT2/IDH2/ADHFE1/GLUL
ter_ii,GO:0098655,monoatomic cation transmembrane transport,134,-0.4146422824393437,-1.9206617150340988,7.341406413074541e-6,1.8183291631430833e-4,1.375325088356738e-4,563,"tags=51%, list=27%, signal=40%",PRKACA/SLC16A1/NDUFS8/CAB39/PHB2/HSPA9/PARK7/ANK3/ATP1A1/CACNG1/SUMO1/COX7A2L/ITGB1/SPG7/NDUFB4/CUL5/NDUFB6/ATP2A1/CAPN3/NDUFA2/ACTN2/NDUFA12/NDUFB5/COX5A/NDUFC1/NDUFA4/DHRS7C/FHL1/COX4I1/NDUFA6/AFG3L2/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/NOS1/NDUFA5/NNT/NDUFB7/UQCRFS1/NDUFS3/NDUFA3/SLC25A12/CYC1/UQCRH/NDUFS5/NDUFS2/NDUFA7/NDUFS1/NDUFA8/NDUFB3/SLC25A3/NDUFV1/SNTA1/PMPCB/PPIF/COX5B/SLC25A4/COX6B1/NDUFV2/UQCRC1/NDUFB8/UBQLN1/NDUFB9/VDAC1/NDUFS6/NDUFV3
ter_ii,GO:0002376,immune system process,309,0.34444791572282685,1.710662914674828,7.3467844975478115e-6,1.8183291631430833e-4,1.375325088356738e-4,530,"tags=34%, list=25%, signal=30%",LCP1/S100A13/EZR/DEFA1/PRKAA1/MAPT/LGALS3/CTSG/IL18/ITGA1/RAB35/GSN/HPRT1/CD93/ACTR2/CD2AP/DBNL/SQSTM1/DUSP22/PADI2/IGKV4-1/C4BPA/YWHAZ/BAX/IGHA1/FGA/HMGB2/IGKC/MYH9/IDE/FGB/ANXA1/SNAP23/PSME1/MYO1C/CFH/PPIA/HSPH1/TOLLIP/SNCA/FLNB/HSCB/PPBP/TRIM63/EIF2B2/ZYX/TUBB/SFPQ/KIF5B/PCYT1A/ECM1/THY1/CD9/HRG/PPIB/PAK2/CALM1/IGHG1/CFB/PPP6C/RPL22/SPTA1/SYNCRIP/CDC42/MSN/CTSD/VIM/PDIA3/KHDRBS1/ASS1/CRK/DNM2/PRKDC/TRIM54/TMEM43/EIF2B5/NDRG1/RPS3/IGKV1-27/STXBP3/RAC1/IGHG3/SERPING1/NPLOC4/ACTB/SIAE/F2/OXSR1/VAMP3/IGKV3-7/RPS19/TUBB4B/PAK1/PRKRA/PTK2/PURA/NAGK/PF4/APOA1/APOA2/SLC4A1/EIF2B3/C3/LAMP1/DDX1
ter_ii,GO:0070727,cellular macromolecule localization,405,0.31743018827544617,1.616601563656643,7.654625504828577e-6,1.873233072979398e-4,1.4168526215324335e-4,450,"tags=29%, list=21%, signal=29%",LCP1/S100A13/EZR/DBN1/PFKFB2/PRKAA1/CORO1C/COPA/MAPT/LGALS3/MVP/SUN2/RAB35/GSN/SNX6/CD2AP/SCFD2/SQSTM1/RAB5A/NOMO3/STX12/YWHAZ/LMNB1/BCAP31/BAX/CHP1/HOMER1/FGA/VTA1/MYH9/YWHAQ/FGB/SEC22B/TMED7/CLTC/SNAP23/RUVBL2/KCNJ11/KTN1/MYO1C/NSF/VCP/PPIA/COPZ1/AP2A1/TOLLIP/YBX1/TOM1/SNCA/SEC61B/TPP1/TMSB4X/CTTN/SNX9/HNRNPU/LAMTOR1/KIF5B/ACTN4/PPID/ARHGDIA/THY1/XIRP2/PPM1A/PAK2/CHMP2A/SEC23A/CLTB/TMED9/AP4S1/FGG/ARCN1/EHD1/UFM1/KPNB1/CTSA/CDC42/MSN/CANX/CTSD/CAMK2D/TARDBP/GABARAPL2/SRPRB/SCARB2/ERP29/CRK/DNM2/SLMAP/VPS45/HSPA5/RABEP1/FLNA/ACSL3/PDCD6IP/SKP1/SPTBN1/BAG3/STXBP3/SNX1/HSPA4/SNAP29/NPLOC4/ACTB/DYNLT1/YWHAH/HOOK3/RAB14/F2/NAPA/APOB/NDUFAF2/SEC31A/CHMP4B/COL1A1/FILIP1/STOM/VAMP3/OSBP/SEC24C
ter_ii,GO:1990542,mitochondrial transmembrane transport,30,-0.660134114202872,-2.26316430818362,7.984386054859306e-6,1.8902166116829968e-4,1.4296984182900246e-4,615,"tags=77%, list=29%, signal=55%",LETM1/PAM16/AIFM1/HSPA9/PNPT1/SLC25A20/SPG7/TST/CPT2/MDH1/CPT1B/AFG3L2/HSPD1/MPC2/SFXN1/SLC25A12/MDH2/SLC25A3/VDAC2/PMPCB/SLC25A4/TIMM21/VDAC1
ter_ii,GO:0030258,lipid modification,42,-0.5923266435577452,-2.203030033462737,7.956315546323908e-6,1.8902166116829968e-4,1.4296984182900246e-4,371,"tags=57%, list=18%, signal=48%",HADHB/CPT2/ECH1/HADHA/IVD/CPT1B/MAPK14/ETFA/PLIN5/AUH/SCP2/ETFB/ACADS/CRAT/ETFDH/ACAA2/APOD/ECHS1/DECR1/ECI2/ECI1/ACAT1/ACADM/HADH
ter_ii,GO:1903047,mitotic cell cycle process,103,0.4581120953337967,1.9764685229856878,7.95451791355342e-6,1.8902166116829968e-4,1.4296984182900246e-4,511,"tags=39%, list=24%, signal=31%",NES/PSME3/SUN2/DYNC1LI1/RAB35/CAV2/CKAP5/ANXA1/CLTC/PSME1/VCP/PSME2/SNX9/HNRNPU/CALM1/CHMP2A/DRG1/PPP6C/KPNB1/CDC42/TPD52L1/MAP4/KHDRBS1/CUL3/DNM2/PRKDC/DYNC1H1/FLNA/PDCD6IP/LPIN1/DCTN1/SPTBN1/ACTB/DYNLT1/CHMP4B/CFL1/IQGAP1/PPME1/CLASP2/MAPRE1
ter_ii,GO:0019395,fatty acid oxidation,39,-0.6107468683862091,-2.228066745765362,8.371918307385039e-6,1.9606492552133993e-4,1.482971380991238e-4,371,"tags=59%, list=18%, signal=50%",HADHB/CPT2/ECH1/HADHA/IVD/CPT1B/MAPK14/ETFA/PLIN5/AUH/SCP2/ETFB/ACADS/CRAT/ETFDH/ACAA2/ECHS1/DECR1/ECI2/ECI1/ACAT1/ACADM/HADH
ter_ii,GO:0006955,immune response,221,0.36970243845703443,1.7670813261538674,9.230534207458075e-6,2.13873441530252e-4,1.617669208809842e-4,530,"tags=36%, list=25%, signal=30%",LCP1/S100A13/EZR/DEFA1/PRKAA1/LGALS3/CTSG/IL18/GSN/HPRT1/ACTR2/CD2AP/DBNL/SQSTM1/DUSP22/IGKV4-1/C4BPA/YWHAZ/BAX/IGHA1/FGA/HMGB2/IGKC/FGB/ANXA1/SNAP23/MYO1C/CFH/TOLLIP/SNCA/FLNB/PPBP/TRIM63/EIF2B2/ZYX/TUBB/SFPQ/KIF5B/PCYT1A/ECM1/THY1/HRG/PAK2/CALM1/IGHG1/CFB/PPP6C/SYNCRIP/CDC42/VIM/PDIA3/KHDRBS1/ASS1/CRK/PRKDC/TRIM54/TMEM43/EIF2B5/RPS3/IGKV1-27/STXBP3/IGHG3/SERPING1/NPLOC4/F2/VAMP3/IGKV3-7/RPS19/TUBB4B/PAK1/PRKRA/PTK2/NAGK/PF4/APOA1/APOA2/EIF2B3/C3/LAMP1/DDX1
ter_ii,GO:0045321,leukocyte activation,83,0.49170602173602307,2.043293347920092,1.0195457471099054e-5,2.3374427760056567e-4,1.7679657553761798e-4,415,"tags=35%, list=20%, signal=29%",LCP1/S100A13/PRKAA1/MAPT/LGALS3/CTSG/IL18/GSN/HPRT1/CD93/CD2AP/DUSP22/BAX/MYH9/ANXA1/SNAP23/HSPH1/TOLLIP/SNCA/PCYT1A/THY1/RPL22/SPTA1/MSN/PRKDC/NDRG1/RPS3/STXBP3/ACTB
ter_ii,GO:0034220,monoatomic ion transmembrane transport,145,-0.4000784391838714,-1.8629789594394133,1.3587047229228819e-5,3.0825613401312885e-4,2.331549222998147e-4,563,"tags=51%, list=27%, signal=40%",PRKACA/SLC16A1/NDUFS8/CAB39/PHB2/HSPA9/PARK7/ANK3/ATP1A1/CACNG1/CLIC5/SUMO1/COX7A2L/ITGB1/SPG7/NDUFB4/CUL5/NDUFB6/ATP2A1/CAPN3/NDUFA2/ACTN2/NDUFA12/NDUFB5/COX5A/NDUFC1/NDUFA4/DHRS7C/FHL1/COX4I1/NDUFA6/AFG3L2/NDUFB1/NDUFA9/NDUFS7/NDUFB10/NDUFS4/NDUFA10/NOS1/NDUFA5/NNT/NDUFB7/UQCRFS1/NDUFS3/NDUFA3/SFXN1/SLC25A12/CYC1/UQCRH/NDUFS5/NDUFS2/NDUFA7/NDUFS1/NDUFA8/NDUFB3/SLC25A3/VDAC2/NDUFV1/SNTA1/PMPCB/PPIF/COX5B/SLC25A4/COX6B1/NDUFV2/UQCRC1/NDUFB8/UBQLN1/NDUFB9/VDAC1/DCD/VDAC3/NDUFS6/NDUFV3
ter_ii,GO:0002181,cytoplasmic translation,96,0.47499328608039576,2.0151463905672333,1.3750814358741805e-5,0.00030875539869422316,2.3353254987987986e-4,760,"tags=68%, list=36%, signal=45%",ETF1/RPS13/RPL35/RPS5/EIF3G/RPS4X/EIF3E/RPS10/YBX1/RPL18/RPLP1/RPS28/RPL21/HNRNPU/EIF2S2/EIF2B2/EIF3I/EIF2S3/DRG1/RPS20/RPL22/RPS3A/SYNCRIP/SH3BGRL/RPL35A/RPS18/RPL27/RPL7/EIF3F/EIF3B/EIF2B5/RPS3/RPS27/EIF4A1/RPS19/RPL7A/RPLP2/RPS23/RPL15/EIF2B3/RPL17/RPL5/RPL8/EIF4G1/RPS25/RPL13A/EIF3A/AKT2/RPL12/RPL31/EIF3C/RPL28/RPS6/RPL6/RPL11/RPS14/RPS21/EIF3J/RPL24/RWDD1/RPL23A/RPS8/RPLP0/YBX3/RPS27A
ter_ii,GO:0009083,branched-chain amino acid catabolic process,18,-0.7439715399712233,-2.250900287018131,1.5239589371316488e-5,3.3869209847680926e-4,2.561756967358787e-4,522,"tags=89%, list=25%, signal=68%",BCKDHB/ALDH6A1/HSD17B10/DBT/HMGCL/DLD/IVD/HIBCH/AUH/MCCC2/MCCC1/ACADSB/ACAD8/ECHS1/ACAT1/HIBADH
ter_ii,GO:0006897,endocytosis,113,0.43394047003039293,1.8994886492645424,1.7933161406166745e-5,3.9058425542631175e-4,2.9542523790158904e-4,521,"tags=40%, list=25%, signal=32%",EZR/CAP1/CORO1C/LGALS3/GSN/CD93/CAV2/DBNL/RAB5A/C4BPA/MYH9/ANXA1/CLTC/MYO1C/AP2A1/ANXA2/FKBP15/TOM1/SNCA/CTTN/SNX9/ARPC3/CD9/CALM1/EPS15L1/NME1/CLTB/EHD1/CDC42/CANX/SCARB2/TGM2/DNM2/RABEP1/RAC1/SNX1/ACTB/RAB14/PAK1/PTK2/UBQLN2/APOA1/APOA2/RAB5C/C3
ter_ii,GO:0045184,establishment of protein localization,295,0.33743587442509915,1.6729879359881275,1.7757369270740914e-5,3.9058425542631175e-4,2.9542523790158904e-4,450,"tags=32%, list=21%, signal=29%",LCP1/S100A13/PFKFB2/PRKAA1/CORO1C/COPA/MAPT/MVP/RAB35/SNX6/CD2AP/SCFD2/SQSTM1/RAB5A/NOMO3/STX12/YWHAZ/BCAP31/BAX/CHP1/FGA/VTA1/MYH9/YWHAQ/FGB/SEC22B/TMED7/CLTC/SNAP23/RUVBL2/KCNJ11/KTN1/MYO1C/NSF/VCP/PPIA/COPZ1/AP2A1/TOM1/SEC61B/CTTN/SNX9/KIF5B/ACTN4/PPID/PPM1A/CHMP2A/SEC23A/CLTB/TMED9/AP4S1/FGG/ARCN1/EHD1/UFM1/KPNB1/CTSA/CDC42/CANX/CTSD/TARDBP/GABARAPL2/SRPRB/SCARB2/ERP29/DNM2/VPS45/HSPA5/RABEP1/FLNA/ACSL3/PDCD6IP/SPTBN1/BAG3/STXBP3/SNX1/HSPA4/SNAP29/NPLOC4/DYNLT1/YWHAH/HOOK3/RAB14/F2/NAPA/APOB/NDUFAF2/SEC31A/CHMP4B/COL1A1/STOM/VAMP3/OSBP/SEC24C
ter_ii,GO:0099003,vesicle-mediated transport in synapse,37,0.6002855204669906,2.132835652682017,2.0521922002374502e-5,4.4254204080367986e-4,3.347244182773955e-4,425,"tags=49%, list=20%, signal=40%",RAB5A/SNAP23/AP2A1/SNCA/SNX9/ARHGDIA/ARPC3/CALM1/CLTB/CANX/DNM2/RABEP1/PFN2/STXBP3/ATP6V1E1/SNAP29/ACTB/NAPA
ter_ii,GO:0006631,fatty acid metabolic process,104,-0.4408404430710209,-1.962664227890175,2.1248134170117335e-5,4.537101590442701e-4,3.4317161998177124e-4,414,"tags=41%, list=20%, signal=35%",FABP5/PDK2/DBI/PRKAA2/TNXB/HADHB/CPT2/ECH1/HADHA/IVD/CPT1B/PCCA/PCCB/PTGES2/MAPK14/ETFA/PLIN5/AUH/SCP2/HSD17B8/ACSS1/MGLL/ETFB/ACSL1/ACOT2/ACADS/ACADSB/NDUFAB1/ACSF2/CRAT/ETFDH/ACAA2/MECR/ECHS1/DECR1/ECI2/ECI1/ACAT1/MGST3/ACADM/HADH/ECHDC3/RGN
ter_ii,GO:0070507,regulation of microtubule cytoskeleton organization,30,0.6524831302885824,2.2102756060651787,2.5226278337008998e-5,0.00053184523755523305,4.022704541945483e-4,511,"tags=67%, list=24%, signal=51%",PRKAA1/MAPT/TUBB4A/CKAP5/CLTC/SNCA/CLIP1/HNRNPU/CHMP2A/DRG1/EML2/TRIM54/DYNC1H1/DCTN1/RPS3/RAC1/CHMP4B/PAK1/CLASP2/MAPRE1
ter_ii,GO:0022604,regulation of cell morphogenesis,35,0.5973427212210976,2.0917055464534733,2.5395732188128666e-5,0.00053184523755523305,4.022704541945483e-4,570,"tags=60%, list=27%, signal=45%",EZR/DBN1/CORO1C/PALMD/MYH14/MYH9/ANXA1/LARP4/MYL12B/SPTA1/MSN/CRK/PRKDC/RAC1/F2/CFL1/PTK2/SPAG9/PLAA/FN1/CD44
ter_ii,GO:0031334,positive regulation of protein-containing complex assembly,48,0.5597218319928621,2.112398742099787,2.6190036595406845e-5,5.432561876647249e-4,4.109013260332002e-4,414,"tags=44%, list=20%, signal=36%",LCP1/TPPP3/MAPT/LGALS3/CKAP5/BAX/ARPC2/VCP/LMOD2/SNCA/CLIP1/CTTN/SNX9/PFN1/DRG1/MSN/PFN2/DCTN1/RPS3/RAC1/CAND1
ter_ii,GO:0032273,positive regulation of protein polymerization,24,0.7061322459413987,2.274593670575237,2.800769249518857e-5,5.754788137218934e-4,4.352734732370419e-4,511,"tags=67%, list=24%, signal=51%",TPPP3/MAPT/CKAP5/ARPC2/LMOD2/CLIP1/CTTN/SNX9/PFN1/DRG1/PFN2/DCTN1/RPS3/RAC1/PAK1/MAPRE1
ter_ii,GO:0000902,cell morphogenesis,112,0.4252224181018584,1.8624381743989287,3.0226668671534818e-5,6.152680781925499e-4,4.653687798421249e-4,507,"tags=41%, list=24%, signal=33%",EZR/NES/DBN1/CAP1/CORO1C/TUBB2B/MAPT/TPM4/ITGA1/HPRT1/CD2AP/DBNL/PALMD/MYH14/UCHL1/MYH9/ANXA1/FLNB/PITPNA/CTTN/KIF5B/THY1/PAK2/LARP4/MYL12B/SPTA1/MYPN/CDC42/MSN/CUL3/CRK/DNM2/PRKDC/FLNA/RAC1/SNX1/ACTB/YWHAH/F2/CFL1/IQGAP1/ACTN1/PAK1/PTK2/CLASP2/SPAG9
ter_ii,GO:0009081,branched-chain amino acid metabolic process,21,-0.7073421891419422,-2.2471068798604312,3.408228094417982e-5,6.873259990409598e-4,5.198710494896825e-4,522,"tags=86%, list=25%, signal=65%",BCKDHB/ALDH6A1/HSD17B10/DBT/HMGCL/DLD/IVD/PCCA/PCCB/HIBCH/AUH/MCCC2/MCCC1/ACADSB/ACAD8/ECHS1/ACAT1/HIBADH
ter_ii,GO:1901605,alpha-amino acid metabolic process,56,-0.5151249788800355,-2.0165287443128457,3.613606530086741e-5,7.220582589476075e-4,5.461414021811444e-4,545,"tags=52%, list=26%, signal=39%",PARK7/GPT2/GCSH/ALDH6A1/DDAH1/HSD17B10/GOT1/THAP4/HMGCL/PCBD2/IVD/HIBCH/AUH/DLST/ASPA/NOS1/MCCC2/MCCC1/ACADSB/FH/ACAD8/ALDH4A1/ALDH5A1/APIP/ACAT1/GOT2/HIBADH/ADHFE1/GLUL
ter_ii,GO:0022411,cellular component disassembly,91,0.4643058545149953,1.9632254760038887,3.7460242221248115e-5,7.417127959807127e-4,5.610074552751513e-4,438,"tags=37%, list=21%, signal=31%",LCP1/NES/ETF1/PRKAA1/CTSG/GSN/CST3/CKAP5/BAX/VTA1/CLTC/NSF/VCP/LMOD2/TOM1/KIF5B/LMOD3/CALM1/CHMP2A/SVIL/SPTAN1/SPTA1/CAPZA1/MAP4/GABARAPL2/TRIM54/LPIN1/DCTN1/SPTBN1/SNAP29/NAPA/CHMP4B/CFL1/KLC1
ter_ii,GO:0007007,inner mitochondrial membrane organization,22,-0.6763201073726643,-2.15987689312748,4.030583379690937e-5,7.908658199069244e-4,5.981852052362558e-4,615,"tags=100%, list=29%, signal=72%",APOOL/LETM1/MTX1/AGK/MTX2/OPA1/HSPA9/SAMM50/IMMT/TMEM11/CHCHD3/AFG3L2/APOO/TIMM10/TIMM8B/CHCHD10/TIMM13/TIMM8A/NDUFA13/TIMM9/TMEM126A
ter_ii,GO:0002252,immune effector process,82,0.47382428214781386,1.9704111686344299,4.4506219095445376e-5,8.654870106239289e-4,6.546262489132708e-4,530,"tags=40%, list=25%, signal=31%",LCP1/S100A13/PRKAA1/LGALS3/CTSG/IL18/HPRT1/DUSP22/C4BPA/IGHA1/IGKC/ANXA1/SNAP23/CFH/TUBB/KIF5B/PCYT1A/IGHG1/CFB/CRK/STXBP3/IGHG3/SERPING1/F2/RPS19/TUBB4B/PAK1/PTK2/APOA1/APOA2/C3/LAMP1/DDX1
ter_ii,GO:0046785,microtubule polymerization,20,0.7103528192550376,2.198021928013199,5.673350274437686e-5,0.0010839084998004631,8.198331652349935e-4,511,"tags=75%, list=24%, signal=57%",TPPP3/MAPT/TUBB4A/CKAP5/SNCA/CLIP1/DRG1/MAP4/EML2/DCTN1/RPS3/RAC1/PAK1/CLASP2/MAPRE1
